City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1393,Ulladulla,AU,-35.35,150.4667,63.88,66,6,8.1,clear sky
1394,Mana,GF,5.6592,-53.7767,78.24,88,93,9.89,overcast clouds
1395,Shakawe,BW,-18.3667,21.85,47.23,39,0,6.6,clear sky
1396,Yining,CN,29.0361,114.5636,79.84,83,67,2.26,broken clouds
1397,Panzhihua,CN,26.5851,101.7128,72.9,87,100,1.41,overcast clouds
1398,Acarau,BR,-2.8856,-40.12,79.3,83,80,17.45,broken clouds
1399,Czluchow,PL,53.6672,17.3588,63.41,96,85,6.38,heavy intensity rain
1400,Coaticook,CA,45.1334,-71.7991,77.61,95,36,5.82,scattered clouds
1401,Clarence Town,AU,-32.5833,151.7833,60.82,76,35,5.59,scattered clouds
1402,Conakry,GN,9.538,-13.6773,75.27,100,75,8.43,light rain
1403,Rudbar,AF,30.15,62.6,89.24,45,13,9.55,few clouds
1404,Lyman,UA,48.9884,37.8023,69.37,50,0,3.78,clear sky
1405,Esna,EG,25.2934,32.554,86.25,22,62,6.85,broken clouds
1406,Okoneshnikovo,RU,54.8377,75.0834,47.43,95,100,10.98,overcast clouds
1407,Terrace,CA,54.5163,-128.6035,71.42,41,100,4.38,overcast clouds
1408,Sabha,LY,27.0377,14.4283,86.34,18,0,10.51,clear sky
1409,San Matias,BO,-16.3667,-58.4,81.23,29,0,4.85,clear sky
1410,Maarianhamina,AX,60.0973,19.9348,62.46,88,0,3.44,clear sky
1411,Kholmogory,RU,64.2229,41.656,64.51,67,45,2.1,light rain
1412,Karlshamn,SE,56.1706,14.8619,68.92,89,7,6.31,clear sky
1413,Petatlan,MX,17.5167,-101.2667,93.0,66,96,4.34,overcast clouds
1414,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,64.71,84,87,7.81,overcast clouds
1415,Kashan,IR,33.9831,51.4364,87.44,25,9,8.46,clear sky
1416,Kerrville,US,30.0474,-99.1403,87.46,60,1,3.0,clear sky
1417,Songjianghe,CN,42.1859,127.479,76.77,70,8,3.56,clear sky
1418,Lesnoy,RU,57.6198,63.0784,42.94,75,12,5.5,few clouds
1419,Angoram,PG,-4.0625,144.0661,79.56,85,100,2.86,overcast clouds
1420,Gewane,ET,10.1664,40.6453,76.23,69,100,3.04,moderate rain
1421,Dicamay,PH,16.7561,122.0037,77.45,85,35,0.31,scattered clouds
1422,Karoi,ZW,-16.8099,29.6925,61.45,58,86,9.89,overcast clouds
1423,Calvinia,ZA,-31.4707,19.776,39.87,44,0,4.92,clear sky
1424,Kedrovyy,RU,56.1667,91.8167,57.61,88,52,2.06,broken clouds
1425,Tacuarembo,UY,-31.7333,-55.9833,57.42,98,100,5.82,overcast clouds
1426,Mzimba,MW,-11.9,33.6,59.94,62,2,11.3,clear sky
1427,Inirida,CO,3.8653,-67.9239,73.72,94,73,1.61,broken clouds
1428,Fenoarivo Atsinanana,MG,-17.3667,49.4167,67.91,85,47,7.07,light rain
1429,Ruteng,ID,-8.6136,120.4721,58.89,84,82,3.78,broken clouds
1430,Kondinskoye,RU,59.6481,67.41,45.41,92,96,14.2,moderate rain
1431,Carballo,ES,43.213,-8.691,63.01,89,65,8.63,broken clouds
1432,Bulanash,RU,57.2783,61.9965,49.86,63,53,4.65,broken clouds
1433,Grand Baie,MU,-20.0182,57.5802,70.27,63,72,14.65,broken clouds
1434,Yorosso,ML,12.3536,-4.7761,80.15,61,100,7.67,overcast clouds
1435,Aktas,KZ,49.7789,72.9608,47.95,90,98,9.8,overcast clouds
1436,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.29,98,65,1.92,light rain
1437,Virovitica,HR,45.8319,17.3839,71.22,57,3,4.68,clear sky
1438,Shirochanka,RU,46.6497,38.3978,74.52,51,0,9.73,clear sky
1439,Viseu,PT,40.661,-7.9097,58.87,38,94,5.84,overcast clouds
1440,Merthyr Tydfil,GB,51.7479,-3.3778,63.05,83,43,6.91,scattered clouds
1441,Bull Savanna,JM,17.8868,-77.5902,81.66,71,15,6.82,few clouds
1442,Tateyama,JP,34.9833,139.8667,80.1,84,93,4.32,overcast clouds
1443,Kadoshkino,RU,54.0257,44.4191,65.68,86,71,3.51,broken clouds
1444,New Richmond,US,45.123,-92.5366,69.71,88,75,5.75,broken clouds
1445,Peterhead,GB,57.5058,-1.7981,63.0,81,18,15.55,few clouds
1446,Juba,SS,4.8517,31.5825,68.25,93,100,3.0,overcast clouds
1447,Trelew,AR,-43.249,-65.3051,50.68,46,66,19.44,broken clouds
1448,Magadan,RU,59.5667,150.8,65.07,64,96,13.47,overcast clouds
1449,Kaduqli,SD,11.0167,29.7167,73.54,87,92,2.57,overcast clouds
1450,Vagur,FO,61.4732,-6.8119,51.35,88,43,26.6,scattered clouds
1451,Mbuji-Mayi,CD,-6.15,23.6,72.39,27,16,3.09,few clouds
1452,El Paujil,CO,1.5701,-75.3286,72.57,94,51,2.06,broken clouds
1453,Samagaltay,RU,50.6022,95.0047,64.54,48,50,4.23,scattered clouds
1454,Kidal,ML,18.4411,1.4078,89.53,37,49,9.4,scattered clouds
1455,Sydney,AU,-33.8679,151.2073,61.77,79,0,5.01,clear sky
1456,Masuguru,TZ,-11.3667,38.4167,70.5,70,33,4.88,scattered clouds
1457,Buchanan,LR,5.8808,-10.0467,76.41,80,100,8.5,overcast clouds
1458,Itoman,JP,26.1247,127.6694,86.02,77,75,6.91,broken clouds
1459,Lithakia,GR,37.7167,20.8333,75.33,83,0,4.72,clear sky
1460,Samarkand,UZ,39.6542,66.9597,72.82,35,45,18.41,scattered clouds
1461,Brewster,US,41.3973,-73.6171,87.08,79,40,6.91,scattered clouds
1462,Zeya,RU,53.75,127.2667,69.6,99,100,6.53,light rain
1463,Rong Kwang,TH,18.339,100.3174,74.73,96,81,1.61,broken clouds
1464,Damara,CF,4.9608,18.7035,74.62,95,100,3.33,overcast clouds
1465,Farkhor,TJ,37.4922,69.4036,81.48,21,30,2.98,scattered clouds
1466,Zaysan,KZ,47.4667,84.8667,65.82,44,81,1.43,broken clouds
1467,Diamantino,BR,-14.4086,-56.4461,77.02,29,0,5.82,clear sky
1468,Vizianagaram,IN,18.1167,83.4167,78.28,86,90,3.85,overcast clouds
1469,Chinsali,ZM,-10.5414,32.0816,63.41,57,85,8.5,overcast clouds
1470,Morrinhos,BR,-17.7311,-49.0994,66.74,36,3,2.35,clear sky
1471,Chifeng,CN,42.2683,118.9636,74.21,89,98,3.4,overcast clouds
1472,Palkonda,IN,18.6,83.75,77.85,93,85,3.65,overcast clouds
1473,Fayaoue,NC,-20.65,166.5333,71.2,73,100,17.49,overcast clouds
1474,Pasni,PK,25.2631,63.471,86.49,78,100,14.34,light rain
1475,Saint-Augustin,CA,51.226,-58.6502,67.91,56,86,18.5,overcast clouds
1476,Gallup,US,35.5281,-108.7426,84.96,46,75,3.0,broken clouds
1477,Xuchang,CN,34.0167,113.8167,76.08,95,100,7.49,light rain
1478,Jibuti,DJ,11.5,42.5,89.02,42,100,4.65,overcast clouds
1479,Lulea,SE,65.5842,22.1547,64.47,82,20,4.61,few clouds
1480,Ostersund,SE,63.1792,14.6357,65.61,88,75,9.22,light rain
1481,Cabedelo,BR,-6.9811,-34.8339,77.67,86,24,13.04,few clouds
1482,Molteno,ZA,-31.3968,26.3625,30.49,43,0,4.18,clear sky
1483,Jacqueville,CI,5.2052,-4.4146,78.71,79,100,13.87,overcast clouds
1484,Maple Valley,US,47.3927,-122.0464,81.45,56,1,1.99,clear sky
1485,Bicaz,RO,46.9167,26.0667,67.75,83,0,3.78,clear sky
1486,Weyburn,CA,49.6668,-103.8511,85.17,26,7,5.12,clear sky
1487,Never,FR,46.9896,3.159,62.35,97,100,6.15,overcast clouds
1488,Lugoba,TZ,-6.45,38.3333,68.81,91,34,1.41,scattered clouds
1489,Stefan Voda,MD,46.5153,29.6631,71.8,57,2,1.07,clear sky
1490,Porto Santo,PT,33.072,-16.3415,69.71,77,75,12.66,broken clouds
1491,Salamiyah,SY,35.0113,37.0532,74.25,68,0,9.71,clear sky
1492,Miraflores,MX,19.2167,-98.8083,68.86,88,83,3.13,broken clouds
1493,Mackenzie,CA,55.2999,-123.1698,81.86,23,62,10.89,broken clouds
1494,Phichit,TH,16.25,100.4167,75.42,93,100,4.81,overcast clouds
1495,Madang,PG,-5.2246,145.7966,82.18,74,100,4.88,overcast clouds
1496,Bilma,NE,18.6853,12.9164,96.84,18,31,6.62,scattered clouds
1497,Lalig,PH,13.9764,121.3275,81.48,92,100,0.65,overcast clouds
1498,Jiayuguan,CN,39.8167,98.3,71.87,42,99,5.26,overcast clouds
1499,Maniwaki,CA,46.3834,-75.966,78.44,61,18,6.17,few clouds
1500,Chenzhou,CN,25.8,113.0333,80.17,78,52,4.16,broken clouds
1501,Pemberton,CA,50.3164,-122.8027,89.29,27,6,6.51,clear sky
1502,Barguzin,RU,53.6167,109.6167,57.78,99,100,4.21,moderate rain
1503,Bengbu,CN,32.9408,117.3608,83.03,82,100,3.27,heavy intensity rain
1504,Sembe,CG,1.6481,14.5806,73.58,84,99,2.46,overcast clouds
1505,Silikatnyy,RU,53.9896,48.3275,58.32,75,46,1.66,scattered clouds
1506,Bowling Green,US,36.9903,-86.4436,87.73,45,20,5.75,few clouds
1507,Verkhnetulomskiy,RU,68.6073,31.7962,46.53,94,48,0.6,scattered clouds
1508,Carsamba,TR,41.1989,36.7219,76.75,73,40,16.11,scattered clouds
1509,Launceston,AU,-41.45,147.1667,52.81,98,90,9.22,light intensity shower rain
1510,Afua,BR,-0.1567,-50.3867,75.02,93,57,4.94,broken clouds
1511,Kibre Mengist,ET,5.8833,38.9833,56.03,96,92,1.86,overcast clouds
1512,Le Port,RE,-20.9373,55.2919,67.96,78,22,7.29,few clouds
1513,Jacksonville,US,30.3322,-81.6556,89.11,70,75,1.99,haze
1514,The Valley,AI,18.217,-63.0578,84.06,69,20,12.66,few clouds
1515,Plainview,US,40.7765,-73.4673,86.77,79,1,1.99,clear sky
1516,Honningsvag,NO,70.9821,25.9704,48.88,87,38,5.53,scattered clouds
1517,Alindao,CF,5.0267,21.2088,70.09,95,97,0.54,overcast clouds
1518,Mumbwa,ZM,-14.9783,27.0619,66.18,37,58,8.59,broken clouds
1519,Toora-Khem,RU,52.4675,96.11,57.34,81,23,1.66,few clouds
1520,Billings,US,45.7833,-108.5007,87.3,30,20,10.36,few clouds
1521,Novopokrovka,UA,49.8425,36.5477,71.98,55,0,1.23,clear sky
1522,Enterprise,US,36.0252,-115.2419,106.59,24,20,5.01,few clouds
1523,Altamont,US,42.2068,-121.7372,97.79,17,1,5.99,smoke
1524,Kizukuri,JP,40.8061,140.3861,76.1,71,43,5.97,scattered clouds
1525,Cayhagan,PH,9.6697,122.4256,80.65,79,71,1.9,broken clouds
1526,Asosa,ET,10.0667,34.5333,59.5,95,100,3.44,overcast clouds
1527,Pingliang,CN,35.5392,106.6861,68.65,72,100,6.69,moderate rain
1528,Atyrau,KZ,47.1167,51.8833,69.82,60,40,8.95,scattered clouds
1529,Semey,KZ,50.4111,80.2275,57.42,82,40,8.95,scattered clouds
1530,Nata,PA,8.3333,-80.5167,80.47,89,100,2.51,overcast clouds
1531,Bandrele,YT,-12.9067,45.1914,73.15,78,0,8.05,clear sky
1532,Wau,SS,7.7029,27.9953,69.58,97,99,4.81,overcast clouds
1533,Barra,BR,-11.0894,-43.1417,74.32,64,0,8.21,clear sky
1534,Tarko-Sale,RU,64.9225,77.785,47.1,64,90,13.29,overcast clouds
1535,Ziro,IN,27.6333,93.8333,59.27,99,100,0.07,overcast clouds
1536,Swan Hill,AU,-35.3378,143.5544,51.01,86,1,8.48,clear sky
1537,Aspindza,GE,41.5739,43.2483,59.85,85,100,2.66,overcast clouds
1538,Grants,US,35.1473,-107.8514,80.83,34,75,10.36,broken clouds
1539,Chekhov,RU,55.1431,37.4711,72.09,83,9,4.21,clear sky
1540,Dekernes,EG,31.0876,31.595,73.69,73,2,4.88,clear sky
1541,Raahe,FI,64.6833,24.4833,64.49,73,99,3.02,overcast clouds
1542,Kukes,AL,42.0769,20.4219,74.48,49,0,7.14,clear sky
1543,Valcourt,CA,45.5001,-72.3158,77.34,94,39,7.65,scattered clouds
1544,Kaminskiy,RU,57.1516,41.4732,66.2,89,100,2.84,overcast clouds
1545,Nha Trang,VN,12.25,109.1833,77.0,90,59,5.19,broken clouds
1546,Litovko,RU,49.2361,135.1742,79.2,72,97,5.39,light rain
1547,San Jeronimo,PE,-11.9472,-75.2829,53.89,68,26,6.13,scattered clouds
1548,Gawler,AU,-34.6,138.7333,56.91,92,37,10.98,scattered clouds
1549,Taltal,CL,-25.4,-70.4833,57.92,78,0,2.1,clear sky
1550,Manama,BH,26.2154,50.5832,93.18,68,0,3.44,clear sky
1551,Ilorin,NG,8.5,4.55,77.36,88,0,10.36,clear sky
1552,Firminopolis,BR,-16.5819,-50.305,69.42,35,0,1.97,clear sky
1553,Esil,KZ,51.9556,66.4042,49.44,71,96,8.46,overcast clouds
1554,Aguilas,ES,37.4063,-1.5829,74.21,70,3,8.95,clear sky
1555,Amahai,ID,-3.3333,128.9167,75.74,94,100,4.7,overcast clouds
1556,Nizwa,OM,22.9333,57.5333,84.69,64,100,1.32,overcast clouds
1557,Pavlohrad,UA,48.5167,35.8667,68.97,52,0,4.52,clear sky
1558,Muscle Shoals,US,34.7448,-87.6675,88.97,48,1,4.61,clear sky
1559,Sabaudia,IT,41.3003,13.0282,70.95,83,4,9.04,clear sky
1560,Loukisia,GR,38.4833,23.45,86.36,47,0,3.02,clear sky
1561,Ransang,PH,8.9603,117.5828,80.49,83,89,7.61,overcast clouds
1562,Susanville,US,40.4163,-120.653,96.64,7,1,14.0,clear sky
1563,Barcelos,PT,41.5388,-8.6151,67.28,64,82,6.15,broken clouds
1564,Krasnyy Luch,UA,48.1395,38.9371,68.92,51,0,6.17,clear sky
1565,Hun,LY,29.1268,15.9477,84.11,27,0,8.68,clear sky
1566,Noyabrsk,RU,63.1994,75.4507,50.23,59,100,20.04,overcast clouds
1567,Katherine,AU,-14.4667,132.2667,66.52,77,9,4.61,clear sky
1568,Novobirilyussy,RU,56.9514,90.6661,62.35,93,80,2.73,broken clouds
1569,Mananjary,MG,-21.2167,48.3333,64.53,92,30,3.06,light rain
1570,Yola,NG,9.2,12.4833,75.43,86,100,2.44,light rain
1571,Great Bend,US,38.3645,-98.7648,96.85,34,20,13.0,few clouds
1572,Tadpatri,IN,14.9167,78.0167,73.78,90,100,15.73,overcast clouds
1573,Bang Saphan,TH,11.2126,99.5117,76.96,89,100,4.81,overcast clouds
1574,Alhaurin De La Torre,ES,36.664,-4.5614,73.71,75,0,3.44,clear sky
1575,Coromandel,BR,-18.4733,-47.2003,63.86,50,0,2.13,clear sky
1576,Snasa,NO,64.2457,12.3778,62.94,89,97,2.59,overcast clouds
1577,Akaltara,IN,22.0167,82.4333,80.02,78,100,11.05,overcast clouds
1578,Santa Marta,CO,11.2408,-74.199,81.75,80,39,15.82,scattered clouds
1579,Baft,IR,29.234,56.6057,70.7,46,82,0.76,broken clouds
1580,Filingue,NE,14.3521,3.3168,91.44,41,8,4.72,clear sky
1581,Aloleng,PH,16.1307,119.7824,82.13,78,89,4.9,overcast clouds
1582,Turek,PL,52.0155,18.5005,66.97,91,100,6.85,light rain
1583,Borborema,BR,-21.6197,-49.0736,68.68,35,43,7.45,scattered clouds
1584,Lara,AU,-38.0167,144.4,55.24,90,15,8.05,few clouds
1585,Pathalgaon,IN,22.5667,83.4667,74.14,92,96,6.85,overcast clouds
1586,Puerto Vallarta,MX,20.6204,-105.2307,91.31,70,40,7.0,scattered clouds
1587,Luena,AO,-11.7833,19.9167,55.42,48,9,4.9,clear sky
1588,Zemio,CF,5.0314,25.1361,67.86,99,94,0.76,light rain
1589,Athens,GR,37.9795,23.7162,87.19,43,0,4.0,clear sky
1590,Hvide Sande,DK,56.0045,8.1294,70.0,94,17,13.4,few clouds
1591,Marzuq,YE,14.4,46.4667,77.95,47,100,4.9,overcast clouds
1592,Mongomo,GQ,1.6274,11.3135,66.29,99,87,2.68,overcast clouds
1593,Olavarria,AR,-36.8927,-60.3225,43.74,68,100,3.94,overcast clouds
1594,Sakaiminato,JP,35.55,133.2333,76.98,94,75,3.44,broken clouds
1595,Itapora,BR,-22.0799,-54.7874,74.53,32,85,3.44,overcast clouds
1596,Zhob,PK,31.3411,69.4481,74.7,72,2,2.13,clear sky
1597,Hay River,CA,60.8156,-115.7999,64.89,88,95,13.27,moderate rain
1598,Santa Fe,AR,-31.6333,-60.7,53.02,98,98,4.0,overcast clouds
1599,Pithora,IN,21.2667,82.5167,78.64,83,100,5.44,overcast clouds
1600,Eurajoki,FI,61.2,21.7333,64.42,65,32,4.03,scattered clouds
1601,Anaconda,US,46.1285,-112.9423,86.95,17,10,5.73,clear sky
1602,Barra Patuca,HN,15.8,-84.2833,81.52,83,88,10.42,overcast clouds
1603,Cortez,US,37.3489,-108.5859,76.51,50,75,8.05,broken clouds
1604,Lawrence,US,38.9717,-95.2353,90.3,51,1,16.11,clear sky
1605,Wenatchee,US,47.4235,-120.3103,103.05,15,1,5.01,clear sky
1606,Bowmore,US,34.9421,-79.3031,91.31,63,20,1.01,few clouds
1607,Mogadishu,SO,2.0371,45.3438,76.08,77,52,20.15,broken clouds
1608,Las Vegas,US,36.175,-115.1372,108.54,23,1,14.97,clear sky
1609,Tabuk,PH,17.4189,121.4443,77.38,85,37,1.59,scattered clouds
1610,Erdaojiang,CN,41.7764,126.0319,79.14,72,91,5.1,overcast clouds
1611,Yarega,RU,63.4354,53.5765,56.95,88,100,3.65,overcast clouds
1612,Zdvinsk,RU,54.7021,78.661,54.99,96,81,10.87,light rain
1613,Netarhat,IN,23.4833,84.2667,68.41,94,95,5.14,overcast clouds
1614,Along,IN,28.1667,94.7667,74.01,99,100,0.18,overcast clouds
1615,Yaguajay,CU,22.3272,-79.2378,81.34,82,43,12.08,light rain
1616,Baiao,BR,-2.7906,-49.6717,80.31,66,59,2.1,broken clouds
1617,Manyana,BW,-23.4,21.7167,34.66,27,0,5.41,clear sky
1618,Draguignan,FR,43.5333,6.4667,69.84,61,63,18.41,broken clouds
1619,Taman,RU,45.2117,36.7161,71.92,63,0,9.57,clear sky
1620,Agadez,NE,19.75,10.25,93.67,16,78,7.7,broken clouds
1621,Tsiroanomandidy,MG,-18.7667,46.0333,56.3,74,0,2.57,clear sky
1622,Pocone,BR,-16.2567,-56.6228,81.19,27,0,4.52,clear sky
1623,Kalmunai,LK,7.4167,81.8167,82.09,75,100,3.56,overcast clouds
1624,Camacari,BR,-12.6975,-38.3242,74.97,93,2,4.83,clear sky
1625,Shenjiamen,CN,29.9576,122.298,79.11,92,81,16.53,broken clouds
1626,Mweka,CD,-4.85,21.5667,66.51,34,35,2.3,scattered clouds
1627,Dauphin,CA,51.1494,-100.0502,76.66,43,62,8.75,broken clouds
1628,Farmington,US,36.7281,-108.2187,81.28,43,1,19.57,clear sky
1629,Enshi,CN,30.3,109.4833,76.44,96,84,1.57,broken clouds
1630,Ridgecrest,US,35.6225,-117.6709,109.69,13,75,8.01,broken clouds
1631,Bergkamen,DE,51.6333,7.6333,63.82,95,75,2.3,broken clouds
1632,Timra,SE,62.487,17.3257,66.67,95,75,3.44,broken clouds
1633,Sendai,JP,38.2689,140.8719,73.33,88,75,8.05,broken clouds
1634,Keffi,NG,8.8486,7.8736,79.18,91,94,1.86,overcast clouds
1635,Dedza,MW,-14.3779,34.3332,53.58,71,30,5.61,scattered clouds
1636,Khed Brahma,IN,24.0333,73.05,82.83,81,100,5.61,moderate rain
1637,Manta,EC,-0.95,-80.7333,74.98,78,90,11.5,overcast clouds
1638,Makokou,GA,0.5738,12.8642,73.54,80,100,2.82,overcast clouds
1639,Ordzhonikidze,KZ,52.4411,61.7408,50.81,63,1,7.07,clear sky
1640,High Level,CA,58.5169,-117.136,85.35,30,99,8.16,overcast clouds
1641,Sukumo,JP,32.9333,132.7333,78.66,86,76,3.62,broken clouds
1642,Kpandae,GH,8.4689,-0.0113,74.12,87,81,5.77,light rain
1643,Krasnovka,RU,48.8177,40.0923,71.47,46,0,7.2,clear sky
1644,Dzhebariki-Khaya,RU,62.2167,135.8,73.22,49,32,5.23,scattered clouds
1645,Chkalovsk,RU,56.7647,43.2433,63.99,87,100,5.17,overcast clouds
1646,Isabela,PH,6.7085,121.9711,75.25,87,74,1.12,broken clouds
1647,Novo Aripuana,BR,-5.1206,-60.3797,78.58,69,62,2.98,broken clouds
1648,Nanzhou,CN,29.3596,112.4024,79.88,84,92,7.11,light rain
1649,Pau Brasil,BR,-15.4642,-39.6511,64.92,94,7,2.89,clear sky
1650,Causapscal,CA,48.3542,-67.227,65.95,93,100,10.51,overcast clouds
1651,Tukrah,LY,32.5341,20.5791,78.51,81,0,5.84,clear sky
1652,Miguel Calmon,BR,-11.4289,-40.595,71.1,65,63,8.48,broken clouds
1653,Ostrovnoy,RU,68.0531,39.5131,49.87,97,100,17.27,overcast clouds
1654,Birjand,IR,32.8663,59.2211,82.87,15,40,13.8,scattered clouds
1655,San Pedro De Macoris,DO,18.4616,-69.2972,78.49,75,90,6.04,overcast clouds
1656,Emmett,US,43.8735,-116.4993,101.48,14,0,10.6,clear sky
1657,Zilupe,LV,56.3862,28.1217,63.68,97,96,3.49,overcast clouds
1658,Reinosa,ES,42.9996,-4.138,54.21,96,69,4.94,broken clouds
1659,Tanete,ID,-3.9443,119.7848,74.23,93,98,4.36,heavy intensity rain
1660,Kalabo,ZM,-14.97,22.6814,56.35,41,12,7.74,few clouds
1661,Puerto Ayacucho,VE,5.6639,-67.6236,76.62,86,80,1.43,broken clouds
1662,Kuzovatovo,RU,53.5468,47.6866,61.27,82,68,3.51,broken clouds
1663,Changde,CN,29.0464,111.6783,80.46,80,91,5.5,overcast clouds
1664,Gaziantep,TR,37.0594,37.3825,80.26,36,0,17.27,clear sky
1665,Mahanoro,MG,-19.9,48.8,65.21,92,43,3.18,light rain
1666,Kunya,NG,12.2233,8.5325,82.56,69,20,6.91,few clouds
1667,Blenheim,NZ,-41.516,173.9528,53.53,65,98,3.0,light rain
1668,Ape,LV,57.5393,26.6929,64.71,96,58,4.0,broken clouds
1669,Chicla,PE,-11.705,-76.2686,46.96,69,49,3.78,scattered clouds
1670,Tamiahua,MX,21.2667,-97.45,83.19,67,20,7.09,few clouds
1671,Puerto Gaitan,CO,4.3133,-72.0816,76.39,87,59,6.67,moderate rain
1672,Bataipora,BR,-22.2953,-53.2711,72.18,33,100,4.27,overcast clouds
1673,Puerto Leguizamo,CO,-0.1934,-74.7819,72.3,94,99,0.63,overcast clouds
1674,Knysna,ZA,-34.0363,23.0471,46.78,54,83,4.88,broken clouds
1675,Champawat,IN,29.3333,80.1,63.57,94,97,1.52,moderate rain
1676,Cuiluan,CN,47.72,128.648,77.63,88,96,8.43,overcast clouds
1677,Rawlins,US,41.7911,-107.2387,85.33,12,1,14.97,clear sky
1678,Wajir,KE,1.7471,40.0573,72.9,66,100,18.19,overcast clouds
1679,Zelenodolsk,RU,55.8438,48.5178,62.71,66,55,2.19,broken clouds
1680,Tefe,BR,-3.3542,-64.7114,77.11,88,40,3.44,scattered clouds
1681,Alto Lucero,MX,19.6167,-96.7167,66.81,95,100,3.8,overcast clouds
1682,Tonj,SS,7.2737,28.6822,70.18,95,99,4.21,light rain
1683,Discovery Bay,US,37.9085,-121.6002,91.98,34,1,10.36,clear sky
1684,Dalby,AU,-27.1833,151.2667,61.5,92,88,3.0,overcast clouds
1685,Littleton,US,39.6133,-105.0166,80.47,50,90,1.99,overcast clouds
1686,Dwarka,IN,22.2394,68.9678,83.53,84,100,8.59,overcast clouds
1687,Lewistown,US,40.5992,-77.5714,84.9,69,20,4.61,few clouds
1688,Bucerias,MX,20.75,-105.3333,91.38,58,40,11.5,scattered clouds
1689,Zhanaozen,KZ,43.3,52.8,76.64,33,59,12.06,broken clouds
1690,Darovskoy,RU,58.77,47.9564,59.22,92,67,4.05,broken clouds
1691,Sarny,UA,51.338,26.6019,70.84,76,0,6.98,clear sky
1692,Morelia,MX,19.7008,-101.1844,76.14,55,61,2.35,broken clouds
1693,Zhangye,CN,38.9342,100.4517,70.5,51,78,0.31,broken clouds
1694,Alexandria,EG,31.2156,29.9553,79.11,67,0,9.51,clear sky
1695,Haguenau,FR,48.8156,7.7905,61.68,98,100,13.02,overcast clouds
1696,Shirgaon,IN,19.7,72.7,80.13,88,100,8.16,overcast clouds
1697,Banff,CA,51.1762,-115.5698,84.92,22,46,9.24,scattered clouds
1698,Kosovo Polje,XK,42.6394,21.0961,73.83,60,0,3.44,clear sky
1699,Owensboro,US,37.7742,-87.1133,88.02,65,20,5.75,few clouds
1700,Piopio,NZ,-38.4667,175.0167,52.95,67,95,4.97,overcast clouds
1701,Synya,RU,65.3718,58.0387,56.05,51,98,4.79,overcast clouds
1702,Klyuchi,RU,52.2667,79.1667,53.64,89,88,16.37,light rain
1703,Westport,US,41.1415,-73.3579,87.06,83,1,1.99,clear sky
1704,Romitan,UZ,39.9343,64.3814,71.55,33,0,13.8,clear sky
1705,Gudari,IN,19.35,83.7833,76.95,96,87,1.95,overcast clouds
1706,Mungaa,TZ,-4.9667,34.8833,62.74,72,100,10.74,overcast clouds
1707,Lalibela,ET,12.0333,39.0333,56.41,89,100,1.54,light rain
1708,Laranjeiras Do Sul,BR,-25.4078,-52.4161,58.19,68,97,3.74,overcast clouds
1709,Hatillo,PR,18.4863,-66.8254,82.96,76,79,14.7,broken clouds
1710,Xiaoshi,CN,41.2971,124.1209,78.82,92,97,6.44,overcast clouds
1711,Bonfim,BR,3.0833,-59.95,78.1,84,85,4.34,overcast clouds
1712,Ghotki,PK,28.006,69.3161,91.26,61,93,5.39,light rain
1713,Macae,BR,-22.3708,-41.7869,73.27,78,0,10.36,clear sky
1714,San Luis,AR,-33.295,-66.3356,52.47,57,0,5.68,clear sky
1715,Bodaybo,RU,57.8506,114.1933,70.12,64,100,1.41,overcast clouds
1716,Cartagena,CO,10.3997,-75.5144,85.62,79,20,18.41,few clouds
1717,Pucallpa,PE,-8.3791,-74.5539,89.64,51,20,4.61,few clouds
1718,Maksatikha,RU,57.797,35.8825,61.7,94,79,3.24,broken clouds
1719,Torquay,GB,50.4638,-3.5143,61.36,41,52,1.01,broken clouds
1720,Moroto,UG,2.5345,34.6666,65.75,80,77,2.04,light rain
1721,Ambovombe,MG,-25.1667,46.0833,67.5,79,9,10.4,clear sky
1722,Zaraza,VE,9.3503,-65.3245,80.58,67,78,9.71,broken clouds
1723,Opuwo,NA,-18.0607,13.84,57.38,37,0,9.57,clear sky
1724,Yelkhovka,RU,53.8667,50.2832,63.36,53,3,2.55,clear sky
1725,Rafaela,AR,-31.2503,-61.4867,51.06,88,93,5.99,overcast clouds
1726,Vawkavysk,BY,53.1561,24.4513,71.26,84,0,0.29,clear sky
1727,Kasongo-Lunda,CD,-6.4667,16.8167,67.42,29,51,0.83,broken clouds
1728,Wenling,CN,28.3669,121.36,80.55,89,63,4.47,broken clouds
1729,Anshun,CN,26.25,105.9333,66.34,96,96,11.56,overcast clouds
1730,Yatou,CN,37.15,122.3833,76.46,94,94,13.38,light rain
1731,Oshawa,CA,43.9001,-78.8496,84.92,72,21,4.0,few clouds
1732,Manbij,SY,36.5281,37.9549,83.17,50,0,15.95,clear sky
1733,San Javier,ES,37.8063,-0.8374,75.97,62,0,1.99,clear sky
1734,Tingo Maria,PE,-9.2895,-76.0088,73.2,87,47,1.97,scattered clouds
1735,Bykovo,RU,55.6361,38.0803,72.55,88,0,0.0,clear sky
1736,Abnub,EG,27.2696,31.1511,84.56,25,22,7.09,few clouds
